timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,36.5,-114.375,282.2697,0.0896,9.5e-07,7.633,-20.0,12
2017-01-04 12:00:00,36.5,-113.75,279.0895,0.11365,1.88e-05,10.125,-20.0,12
2017-01-04 12:00:00,37.0,-123.75,270.60733,0.8,0.001017,7.863,-20.0,12
2017-01-04 12:00:00,37.0,-123.125,270.60733,0.8,0.001415,9.45,-20.0,12
2017-01-04 12:00:00,37.0,-122.5,286.00638,0.2468,0.003141,11.77,-20.0,12
2017-01-04 12:00:00,37.0,-121.875,285.62485,0.294,0.005344,9.33,0.04254,12
2017-01-04 12:00:00,37.0,-121.25,285.4195,0.2861,0.004093,9.91,-20.0,12
2017-01-04 12:00:00,37.0,-120.625,285.4651,0.1741,0.003693,10.89,-20.0,12
2017-01-04 12:00:00,37.0,-120.0,281.90604,0.2065,0.01272,11.04,-20.0,12
2017-01-04 12:00:00,37.0,-119.375,275.65228,0.25,0.01666,8.26,-20.0,12
2017-01-04 12:00:00,37.0,-118.75,271.87164,0.1942,0.01219,12.35,-20.0,12
2017-01-04 12:00:00,37.0,-118.125,273.37082,0.07996,2.81e-05,9.91,-20.0,12
2017-01-04 12:00:00,37.0,-117.5,278.54877,0.06152,8.595e-05,4.918,-20.0,12
2017-01-04 12:00:00,37.0,-116.875,277.71936,0.0482,0.0001352,7.95,-20.0,12
2017-01-04 12:00:00,37.0,-116.25,276.6521,0.0,0.0003405,8.97,-20.0,12
2017-01-04 12:00:00,37.0,-115.625,277.06586,0.0813,0.0001144,9.46,-20.0,12
2017-01-04 12:00:00,37.0,-115.0,277.6473,0.07996,5.28e-05,5.08,-20.0,12
2017-01-04 12:00:00,37.0,-114.375,278.8755,0.0905,3.32e-05,5.855,-20.0,12
2017-01-04 12:00:00,37.0,-113.75,279.33514,0.0704,2.08e-05,8.164,-20.0,12
2017-01-04 12:00:00,37.5,-123.75,270.60733,0.8,0.00112,8.79,-20.0,12
2017-01-04 12:00:00,37.5,-123.125,283.3339,0.8,0.001273,7.887,-20.0,12
2017-01-04 12:00:00,37.5,-122.5,284.6378,0.2515,0.002369,9.19,-20.0,12
2017-01-04 12:00:00,37.5,-121.875,284.45892,0.2301,0.004166,10.82,-20.0,12
2017-01-04 12:00:00,37.5,-121.25,284.84787,0.2673,0.00515,10.875,-20.0,12
2017-01-04 12:00:00,37.5,-120.625,283.11804,0.0,0.009384,12.54,-20.0,12
2017-01-04 12:00:00,37.5,-120.0,276.23303,0.2053,0.01749,10.54,-20.0,12
2017-01-04 12:00:00,37.5,-119.375,272.53674,0.175,0.01793,10.55,-20.0,12
