timestamp,lat,lon,T2M,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-11-23 00:00:00,40.0,-117.5,286.2,0.0,0.0,6.59,-20.0,12
2017-11-23 00:00:00,40.0,-116.875,284.0,0.0,0.0,8.82,-20.0,12
2017-11-23 00:00:00,40.0,-116.25,282.2,0.0,0.0,9.36,-20.0,12
2017-11-23 00:00:00,40.0,-115.625,281.0,0.0,0.0,7.48,-20.0,12
2017-11-23 00:00:00,40.0,-115.0,281.0,0.0,0.0,6.523,-20.0,12
2017-11-23 00:00:00,40.0,-114.375,281.2,0.0,0.0,6.72,-20.0,12
2017-11-23 00:00:00,40.0,-113.75,282.2,0.0,0.0,6.523,-20.0,12
2017-11-23 00:00:00,40.5,-123.75,286.5,0.0,0.0002301,5.13,-20.0,12
2017-11-23 00:00:00,40.5,-123.125,283.5,0.0,5.62e-05,3.36,-20.0,12
2017-11-23 00:00:00,40.5,-122.5,286.2,0.0,2e-07,3.643,-20.0,12
2017-11-23 00:00:00,40.5,-121.875,284.8,0.02849,0.0,5.52,-20.0,12
2017-11-23 00:00:00,40.5,-121.25,279.2,0.02843,0.0,6.16,-20.0,12
2017-11-23 00:00:00,40.5,-120.625,280.0,0.03023,0.0,4.7,-20.0,12
2017-11-23 00:00:00,40.5,-120.0,282.5,0.0,0.0,3.562,-20.0,12
2017-11-23 00:00:00,40.5,-119.375,283.8,0.0,0.0,3.828,-20.0,12
2017-11-23 00:00:00,40.5,-118.75,284.0,0.0,0.0,4.32,-20.0,12
2017-11-23 00:00:00,40.5,-118.125,285.0,0.0,0.0,4.242,-20.0,12
2017-11-23 00:00:00,40.5,-117.5,284.8,0.0,0.0,4.668,-20.0,12
2017-11-23 00:00:00,40.5,-116.875,284.0,0.0,0.0,7.23,-20.0,12
2017-11-23 00:00:00,40.5,-116.25,282.8,0.0,0.0,8.73,-20.0,12
2017-11-23 00:00:00,40.5,-115.625,281.2,0.0,0.0,7.85,-20.0,12
2017-11-23 00:00:00,40.5,-115.0,280.8,0.0,0.0,7.098,-20.0,12
2017-11-23 00:00:00,40.5,-114.375,282.0,0.0,0.0,6.21,-20.0,12
2017-11-23 00:00:00,40.5,-113.75,283.5,0.0,0.0,4.797,-20.0,12
2017-11-23 00:00:00,41.0,-123.75,286.5,0.0,0.0003686,5.71,-20.0,12
2017-11-23 00:00:00,41.0,-123.125,281.8,0.0,5.64e-05,4.01,-20.0,12
2017-11-23 00:00:00,41.0,-122.5,282.0,0.0,3e-07,3.39,-20.0,12
2017-11-23 00:00:00,41.0,-121.875,283.0,0.0,1e-07,3.662,-20.0,12
2017-11-23 00:00:00,41.0,-121.25,281.5,0.0,0.0,7.465,-20.0,12
2017-11-23 00:00:00,41.0,-120.625,279.5,0.0,0.0,7.418,-20.0,12
2017-11-23 00:00:00,41.0,-120.0,279.0,0.0,0.0,5.06,-20.0,12
2017-11-23 00:00:00,41.0,-119.375,281.8,0.0,0.0,4.117,-20.0,12
2017-11-23 00:00:00,41.0,-118.75,283.5,0.0,0.0,4.21,-20.0,12
